Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
PomBase	SPAC25B8.17	Schizosaccharomyces_pombe	coding	CAB61783	CU329670
PomBase	SPAC25B8.17.1	Schizosaccharomyces_pombe	coding	CAB61783	CU329670
PomBase	SPAC25B8.18	Schizosaccharomyces_pombe	coding	CAB61784	CU329670
PomBase	SPAC25B8.18.1	Schizosaccharomyces_pombe	coding	CAB61784	CU329670
PomBase	SPAC25B8.19c	Schizosaccharomyces_pombe	coding	CAB61785	CU329670
PomBase	SPAC25B8.19c.1	Schizosaccharomyces_pombe	coding	CAB61785	CU329670
PomBase	SPAC25B8.20	Schizosaccharomyces_pombe	coding	CCD31337	CU329670
PomBase	SPAC25B8.20.1	Schizosaccharomyces_pombe	coding	CCD31337	CU329670
PomBase	SPAC25G10.01	Schizosaccharomyces_pombe	coding	CAB16378	CU329670
PomBase	SPAC25G10.01.1	Schizosaccharomyces_pombe	coding	CAB16378	CU329670
PomBase	SPAC25G10.02	Schizosaccharomyces_pombe	coding	CAA94631	CU329670
PomBase	SPAC25G10.02.1	Schizosaccharomyces_pombe	coding	CAA94631	CU329670
PomBase	SPAC25G10.03	Schizosaccharomyces_pombe	coding	CAA94632	CU329670
PomBase	SPAC25G10.03.1	Schizosaccharomyces_pombe	coding	CAA94632	CU329670
PomBase	SPAC25G10.04c	Schizosaccharomyces_pombe	coding	CAA94633	CU329670
PomBase	SPAC25G10.04c.1	Schizosaccharomyces_pombe	coding	CAA94633	CU329670
PomBase	SPAC25G10.05c	Schizosaccharomyces_pombe	coding	CAA94634	CU329670
PomBase	SPAC25G10.05c.1	Schizosaccharomyces_pombe	coding	CAA94634	CU329670
PomBase	SPAC25G10.06	Schizosaccharomyces_pombe	coding	BAA12712	CU329670
PomBase	SPAC25G10.06.1	Schizosaccharomyces_pombe	coding	BAA12712	CU329670
PomBase	SPAC25G10.07c	Schizosaccharomyces_pombe	coding	CAA94636	CU329670
PomBase	SPAC25G10.07c.1	Schizosaccharomyces_pombe	coding	CAA94636	CU329670
PomBase	SPAC25G10.08	Schizosaccharomyces_pombe	coding	CAA94637	CU329670
PomBase	SPAC25G10.08.1	Schizosaccharomyces_pombe	coding	CAA94637	CU329670
PomBase	SPAC25G10.09c	Schizosaccharomyces_pombe	coding	BAA87176	CU329670
PomBase	SPAC25G10.09c.1	Schizosaccharomyces_pombe	coding	BAA87176	CU329670
PomBase	SPAC25H1.02	Schizosaccharomyces_pombe	coding	CAB11599	CU329670
PomBase	SPAC25H1.02.1	Schizosaccharomyces_pombe	coding	CAB11599	CU329670
PomBase	SPAC25H1.03	Schizosaccharomyces_pombe	coding	CAB11600	CU329670
PomBase	SPAC25H1.03.1	Schizosaccharomyces_pombe	coding	CAB11600	CU329670
PomBase	SPAC25H1.04	Schizosaccharomyces_pombe	coding	CAB11605	CU329670
PomBase	SPAC25H1.04.1	Schizosaccharomyces_pombe	coding	CAB11605	CU329670
PomBase	SPAC25H1.05	Schizosaccharomyces_pombe	coding	CAB11601	CU329670
PomBase	SPAC25H1.05.1	Schizosaccharomyces_pombe	coding	CAB11601	CU329670
PomBase	SPAC25H1.06	Schizosaccharomyces_pombe	coding	CAB11602	CU329670
PomBase	SPAC25H1.06.1	Schizosaccharomyces_pombe	coding	CAB11602	CU329670
PomBase	SPAC25H1.07	Schizosaccharomyces_pombe	coding	BAA87126	CU329670
PomBase	SPAC25H1.07.1	Schizosaccharomyces_pombe	coding	BAA87126	CU329670
PomBase	SPAC25H1.08c	Schizosaccharomyces_pombe	coding	CAB11604	CU329670
PomBase	SPAC25H1.08c.1	Schizosaccharomyces_pombe	coding	CAB11604	CU329670
PomBase	SPAC25H1.09	Schizosaccharomyces_pombe	coding	BAB60880	CU329670
PomBase	SPAC25H1.09.1	Schizosaccharomyces_pombe	coding	BAB60880	CU329670
PomBase	SPAC25H1.10c	Schizosaccharomyces_pombe	coding	CBA11499	CU329670
PomBase	SPAC25H1.10c.1	Schizosaccharomyces_pombe	coding	CBA11499	CU329670
PomBase	SPAC26A3.01	Schizosaccharomyces_pombe	coding	BAA87110	CU329670
PomBase	SPAC26A3.01.1	Schizosaccharomyces_pombe	coding	BAA87110	CU329670
PomBase	SPAC26A3.02	Schizosaccharomyces_pombe	coding	CAA93225	CU329670
PomBase	SPAC26A3.02.1	Schizosaccharomyces_pombe	coding	CAA93225	CU329670
PomBase	SPAC26A3.03c	Schizosaccharomyces_pombe	coding	CAA93226	CU329670
PomBase	SPAC26A3.03c.1	Schizosaccharomyces_pombe	coding	CAA93226	CU329670
PomBase	SPAC26A3.04	Schizosaccharomyces_pombe	coding	BAA23633	CU329670
PomBase	SPAC26A3.04.1	Schizosaccharomyces_pombe	coding	BAA23633	CU329670
PomBase	SPAC26A3.05	Schizosaccharomyces_pombe	coding	CAA93228	CU329670
PomBase	SPAC26A3.05.1	Schizosaccharomyces_pombe	coding	CAA93228	CU329670
PomBase	SPAC26A3.06	Schizosaccharomyces_pombe	coding	CAA93229	CU329670
PomBase	SPAC26A3.06.1	Schizosaccharomyces_pombe	coding	CAA93229	CU329670
PomBase	SPAC26A3.07c	Schizosaccharomyces_pombe	coding	CAB52808	CU329670
PomBase	SPAC26A3.07c.1	Schizosaccharomyces_pombe	coding	CAB52808	CU329670
PomBase	SPAC26A3.08	Schizosaccharomyces_pombe	coding	CAA93231	CU329670
PomBase	SPAC26A3.08.1	Schizosaccharomyces_pombe	coding	CAA93231	CU329670
PomBase	SPAC26A3.09c	Schizosaccharomyces_pombe	coding	BAA87216	CU329670
PomBase	SPAC26A3.09c.1	Schizosaccharomyces_pombe	coding	BAA87216	CU329670
PomBase	SPAC26A3.10	Schizosaccharomyces_pombe	coding	CAA93233	CU329670
PomBase	SPAC26A3.10.1	Schizosaccharomyces_pombe	coding	CAA93233	CU329670
PomBase	SPAC26A3.11	Schizosaccharomyces_pombe	coding	CAA93234	CU329670
PomBase	SPAC26A3.11.1	Schizosaccharomyces_pombe	coding	CAA93234	CU329670
PomBase	SPAC26A3.12c	Schizosaccharomyces_pombe	coding	CAA93235	CU329670
PomBase	SPAC26A3.12c.1	Schizosaccharomyces_pombe	coding	CAA93235	CU329670
PomBase	SPAC26A3.13c	Schizosaccharomyces_pombe	coding	CAB42363	CU329670
PomBase	SPAC26A3.13c.1	Schizosaccharomyces_pombe	coding	CAB42363	CU329670
PomBase	SPAC26A3.14c	Schizosaccharomyces_pombe	coding	CAA93237	CU329670
PomBase	SPAC26A3.14c.1	Schizosaccharomyces_pombe	coding	CAA93237	CU329670
PomBase	SPAC26A3.15c	Schizosaccharomyces_pombe	coding	CAA93238	CU329670
PomBase	SPAC26A3.15c.1	Schizosaccharomyces_pombe	coding	CAA93238	CU329670
PomBase	SPAC26A3.16	Schizosaccharomyces_pombe	coding	CAA93239	CU329670
PomBase	SPAC26A3.16.1	Schizosaccharomyces_pombe	coding	CAA93239	CU329670
PomBase	SPAC26A3.17c	Schizosaccharomyces_pombe	coding	CAA93240	CU329670
PomBase	SPAC26A3.17c.1	Schizosaccharomyces_pombe	coding	CAA93240	CU329670
PomBase	SPAC26F1.01	Schizosaccharomyces_pombe	coding	BAA87077	CU329670
PomBase	SPAC26F1.01.1	Schizosaccharomyces_pombe	coding	BAA87077	CU329670
PomBase	SPAC26F1.02	Schizosaccharomyces_pombe	coding	CAA97359	CU329670
PomBase	SPAC26F1.02.1	Schizosaccharomyces_pombe	coding	CAA97359	CU329670
PomBase	SPAC26F1.03	Schizosaccharomyces_pombe	coding	CAA97360	CU329670
PomBase	SPAC26F1.03.1	Schizosaccharomyces_pombe	coding	CAA97360	CU329670
PomBase	SPAC26F1.04c	Schizosaccharomyces_pombe	coding	CAA97361	CU329670
PomBase	SPAC26F1.04c.1	Schizosaccharomyces_pombe	coding	CAA97361	CU329670
PomBase	SPAC26F1.05	Schizosaccharomyces_pombe	coding	CAA97362	CU329670
PomBase	SPAC26F1.05.1	Schizosaccharomyces_pombe	coding	CAA97362	CU329670
PomBase	SPAC26F1.06	Schizosaccharomyces_pombe	coding	CAA97363	CU329670
PomBase	SPAC26F1.06.1	Schizosaccharomyces_pombe	coding	CAA97363	CU329670
PomBase	SPAC26F1.07	Schizosaccharomyces_pombe	coding	CAA97364	CU329670
PomBase	SPAC26F1.07.1	Schizosaccharomyces_pombe	coding	CAA97364	CU329670
PomBase	SPAC26F1.08c	Schizosaccharomyces_pombe	coding	CAA97365	CU329670
PomBase	SPAC26F1.08c.1	Schizosaccharomyces_pombe	coding	CAA97365	CU329670
PomBase	SPAC26F1.09	Schizosaccharomyces_pombe	coding	CAA97366	CU329670
PomBase	SPAC26F1.09.1	Schizosaccharomyces_pombe	coding	CAA97366	CU329670
PomBase	SPAC26F1.10c	Schizosaccharomyces_pombe	coding	CAA97367	CU329670
PomBase	SPAC26F1.10c.1	Schizosaccharomyces_pombe	coding	CAA97367	CU329670
PomBase	SPAC26F1.11	Schizosaccharomyces_pombe	coding	CAA97368	CU329670
PomBase	SPAC26F1.11.1	Schizosaccharomyces_pombe	coding	CAA97368	CU329670
PomBase	SPAC26F1.12c	Schizosaccharomyces_pombe	coding	CAA97369	CU329670
PomBase	SPAC26F1.12c.1	Schizosaccharomyces_pombe	coding	CAA97369	CU329670
PomBase	SPAC26F1.13c	Schizosaccharomyces_pombe	coding	BAA13832	CU329670
PomBase	SPAC26F1.13c.1	Schizosaccharomyces_pombe	coding	BAA13832	CU329670
PomBase	SPAC26F1.14c	Schizosaccharomyces_pombe	coding	CAB55362	CU329670
PomBase	SPAC26F1.14c.1	Schizosaccharomyces_pombe	coding	CAB55362	CU329670
PomBase	SPAC26H5.02c	Schizosaccharomyces_pombe	coding	CAB16188	CU329670
PomBase	SPAC26H5.02c.1	Schizosaccharomyces_pombe	coding	CAB16188	CU329670
PomBase	SPAC26H5.03	Schizosaccharomyces_pombe	coding	CAB16189	CU329670
PomBase	SPAC26H5.03.1	Schizosaccharomyces_pombe	coding	CAB16189	CU329670
PomBase	SPAC26H5.04	Schizosaccharomyces_pombe	coding	CAB66097	CU329670
PomBase	SPAC26H5.04.1	Schizosaccharomyces_pombe	coding	CAB66097	CU329670
PomBase	SPAC26H5.05	Schizosaccharomyces_pombe	coding	CAB16191	CU329670
PomBase	SPAC26H5.05.1	Schizosaccharomyces_pombe	coding	CAB16191	CU329670
PomBase	SPAC26H5.06	Schizosaccharomyces_pombe	coding	CAB16192	CU329670
PomBase	SPAC26H5.06.1	Schizosaccharomyces_pombe	coding	CAB16192	CU329670
PomBase	SPAC26H5.07c	Schizosaccharomyces_pombe	coding	BAA87278	CU329670
PomBase	SPAC26H5.07c.1	Schizosaccharomyces_pombe	coding	BAA87278	CU329670
PomBase	SPAC26H5.08c	Schizosaccharomyces_pombe	coding	BAA19145	CU329670
PomBase	SPAC26H5.08c.1	Schizosaccharomyces_pombe	coding	BAA19145	CU329670
PomBase	SPAC26H5.09c	Schizosaccharomyces_pombe	coding	BAA13848	CU329670
PomBase	SPAC26H5.09c.1	Schizosaccharomyces_pombe	coding	BAA13848	CU329670
PomBase	SPAC26H5.10c	Schizosaccharomyces_pombe	coding	BAA24001	CU329670
PomBase	SPAC26H5.10c.1	Schizosaccharomyces_pombe	coding	BAA24001	CU329670
PomBase	SPAC26H5.11	Schizosaccharomyces_pombe	coding	CAB16196	CU329670
PomBase	SPAC26H5.11.1	Schizosaccharomyces_pombe	coding	CAB16196	CU329670
PomBase	SPAC26H5.12	Schizosaccharomyces_pombe	coding	CAB16197	CU329670
PomBase	SPAC26H5.12.1	Schizosaccharomyces_pombe	coding	CAB16197	CU329670
PomBase	SPAC26H5.13c	Schizosaccharomyces_pombe	coding	CAB16198	CU329670
PomBase	SPAC26H5.13c.1	Schizosaccharomyces_pombe	coding	CAB16198	CU329670
PomBase	SPAC27D7.02c	Schizosaccharomyces_pombe	coding	CAA15821	CU329670
PomBase	SPAC27D7.02c.1	Schizosaccharomyces_pombe	coding	CAA15821	CU329670
PomBase	SPAC27D7.03c	Schizosaccharomyces_pombe	coding	CAA15822	CU329670
PomBase	SPAC27D7.03c.1	Schizosaccharomyces_pombe	coding	CAA15822	CU329670
PomBase	SPAC27D7.04	Schizosaccharomyces_pombe	coding	CAA15823	CU329670
PomBase	SPAC27D7.04.1	Schizosaccharomyces_pombe	coding	CAA15823	CU329670
PomBase	SPAC27D7.05c	Schizosaccharomyces_pombe	coding	CAA15824	CU329670
PomBase	SPAC27D7.05c.1	Schizosaccharomyces_pombe	coding	CAA15824	CU329670
PomBase	SPAC27D7.06	Schizosaccharomyces_pombe	coding	CAA15825	CU329670
PomBase	SPAC27D7.06.1	Schizosaccharomyces_pombe	coding	CAA15825	CU329670
PomBase	SPAC27D7.07c	Schizosaccharomyces_pombe	coding	CAA15826	CU329670
PomBase	SPAC27D7.07c.1	Schizosaccharomyces_pombe	coding	CAA15826	CU329670
PomBase	SPAC27D7.08c	Schizosaccharomyces_pombe	coding	CAA15827	CU329670
PomBase	SPAC27D7.08c.1	Schizosaccharomyces_pombe	coding	CAA15827	CU329670
PomBase	SPAC27D7.09c	Schizosaccharomyces_pombe	coding	CAA15828	CU329670
PomBase	SPAC27D7.09c.1	Schizosaccharomyces_pombe	coding	CAA15828	CU329670
PomBase	SPAC27D7.11c	Schizosaccharomyces_pombe	coding	CAA15830	CU329670
PomBase	SPAC27D7.11c.1	Schizosaccharomyces_pombe	coding	CAA15830	CU329670
PomBase	SPAC27D7.12c	Schizosaccharomyces_pombe	coding	CAF02013	CU329670
PomBase	SPAC27D7.12c.1	Schizosaccharomyces_pombe	coding	CAF02013	CU329670
PomBase	SPAC27D7.13c	Schizosaccharomyces_pombe	coding	CAA15832	CU329670
PomBase	SPAC27D7.13c.1	Schizosaccharomyces_pombe	coding	CAA15832	CU329670
PomBase	SPAC27D7.14c	Schizosaccharomyces_pombe	coding	CAA15833	CU329670
PomBase	SPAC27D7.14c.1	Schizosaccharomyces_pombe	coding	CAA15833	CU329670
PomBase	SPAC27E2.01	Schizosaccharomyces_pombe	coding	CAB11675	CU329670
PomBase	SPAC27E2.01.1	Schizosaccharomyces_pombe	coding	CAB11675	CU329670
PomBase	SPAC27E2.02	Schizosaccharomyces_pombe	coding	CAB11676	CU329670
PomBase	SPAC27E2.02.1	Schizosaccharomyces_pombe	coding	CAB11676	CU329670
PomBase	SPAC27E2.03c	Schizosaccharomyces_pombe	coding	CAB11677	CU329670
PomBase	SPAC27E2.03c.1	Schizosaccharomyces_pombe	coding	CAB11677	CU329670
PomBase	SPAC27E2.04c	Schizosaccharomyces_pombe	coding	CAB11678	CU329670
PomBase	SPAC27E2.04c.1	Schizosaccharomyces_pombe	coding	CAB11678	CU329670
PomBase	SPAC27E2.05	Schizosaccharomyces_pombe	coding	CAB11679	CU329670
PomBase	SPAC27E2.05.1	Schizosaccharomyces_pombe	coding	CAB11679	CU329670
PomBase	SPAC27E2.06c	Schizosaccharomyces_pombe	coding	CAB11680	CU329670
PomBase	SPAC27E2.06c.1	Schizosaccharomyces_pombe	coding	CAB11680	CU329670
PomBase	SPAC27E2.07	Schizosaccharomyces_pombe	coding	CAB11681	CU329670
PomBase	SPAC27E2.07.1	Schizosaccharomyces_pombe	coding	CAB11681	CU329670
PomBase	SPAC27E2.08	Schizosaccharomyces_pombe	coding	CAB11682	CU329670
PomBase	SPAC27E2.08.1	Schizosaccharomyces_pombe	coding	CAB11682	CU329670
PomBase	SPAC27E2.09	Schizosaccharomyces_pombe	coding	CAB11683	CU329670
PomBase	SPAC27E2.09.1	Schizosaccharomyces_pombe	coding	CAB11683	CU329670
PomBase	SPAC27E2.10c	Schizosaccharomyces_pombe	coding	CAB39134	CU329670
PomBase	SPAC27E2.10c.1	Schizosaccharomyces_pombe	coding	CAB39134	CU329670
PomBase	SPAC27E2.11c	Schizosaccharomyces_pombe	coding	CAB60473	CU329670
PomBase	SPAC27E2.11c.1	Schizosaccharomyces_pombe	coding	CAB60473	CU329670
PomBase	SPAC27E2.12	Schizosaccharomyces_pombe	coding	CAJ76914	CU329670
PomBase	SPAC27E2.12.1	Schizosaccharomyces_pombe	coding	CAJ76914	CU329670
PomBase	SPAC27E2.13	Schizosaccharomyces_pombe	coding	CAO77645	CU329670
PomBase	SPAC27E2.13.1	Schizosaccharomyces_pombe	coding	CAO77645	CU329670
PomBase	SPAC27E2.14	Schizosaccharomyces_pombe	coding	CBA11504	CU329670
PomBase	SPAC27E2.14.1	Schizosaccharomyces_pombe	coding	CBA11504	CU329670
PomBase	SPAC27F1.02c	Schizosaccharomyces_pombe	coding	CAA93291	CU329670
PomBase	SPAC27F1.02c.1	Schizosaccharomyces_pombe	coding	CAA93291	CU329670
PomBase	SPAC27F1.03c	Schizosaccharomyces_pombe	coding	CAA93292	CU329670
PomBase	SPAC27F1.03c.1	Schizosaccharomyces_pombe	coding	CAA93292	CU329670
PomBase	SPAC27F1.04c	Schizosaccharomyces_pombe	coding	CAA93293	CU329670
PomBase	SPAC27F1.04c.1	Schizosaccharomyces_pombe	coding	CAA93293	CU329670
PomBase	SPAC27F1.05c	Schizosaccharomyces_pombe	coding	CAA93294	CU329670
PomBase	SPAC27F1.05c.1	Schizosaccharomyces_pombe	coding	CAA93294	CU329670
PomBase	SPAC27F1.06c	Schizosaccharomyces_pombe	coding	CAA93295	CU329670
PomBase	SPAC27F1.06c.1	Schizosaccharomyces_pombe	coding	CAA93295	CU329670
PomBase	SPAC27F1.07	Schizosaccharomyces_pombe	coding	CAA93296	CU329670
PomBase	SPAC27F1.07.1	Schizosaccharomyces_pombe	coding	CAA93296	CU329670
PomBase	SPAC27F1.08	Schizosaccharomyces_pombe	coding	CAA93297	CU329670
PomBase	SPAC27F1.08.1	Schizosaccharomyces_pombe	coding	CAA93297	CU329670
PomBase	SPAC27F1.09c	Schizosaccharomyces_pombe	coding	BAA87119	CU329670
PomBase	SPAC27F1.09c.1	Schizosaccharomyces_pombe	coding	BAA87119	CU329670
PomBase	SPAC27F1.10	Schizosaccharomyces_pombe	coding	CAC34963	CU329670
PomBase	SPAC27F1.10.1	Schizosaccharomyces_pombe	coding	CAC34963	CU329670
PomBase	SPAC29A4.02c	Schizosaccharomyces_pombe	coding	CAB10129	CU329670
PomBase	SPAC29A4.02c.1	Schizosaccharomyces_pombe	coding	CAB10129	CU329670
PomBase	SPAC29A4.03c	Schizosaccharomyces_pombe	coding	CAB10130	CU329670
PomBase	SPAC29A4.03c.1	Schizosaccharomyces_pombe	coding	CAB10130	CU329670
PomBase	SPAC29A4.04c	Schizosaccharomyces_pombe	coding	CAB10131	CU329670
PomBase	SPAC29A4.04c.1	Schizosaccharomyces_pombe	coding	CAB10131	CU329670
PomBase	SPAC29A4.05	Schizosaccharomyces_pombe	coding	CAB10132	CU329670
PomBase	SPAC29A4.05.1	Schizosaccharomyces_pombe	coding	CAB10132	CU329670
PomBase	SPAC29A4.06c	Schizosaccharomyces_pombe	coding	CAB10133	CU329670
PomBase	SPAC29A4.06c.1	Schizosaccharomyces_pombe	coding	CAB10133	CU329670
PomBase	SPAC29A4.07	Schizosaccharomyces_pombe	coding	CAB10134	CU329670
PomBase	SPAC29A4.07.1	Schizosaccharomyces_pombe	coding	CAB10134	CU329670
PomBase	SPAC29A4.08c	Schizosaccharomyces_pombe	coding	CAB10135	CU329670
PomBase	SPAC29A4.08c.1	Schizosaccharomyces_pombe	coding	CAB10135	CU329670
PomBase	SPAC29A4.09	Schizosaccharomyces_pombe	coding	CAB10136	CU329670
PomBase	SPAC29A4.09.1	Schizosaccharomyces_pombe	coding	CAB10136	CU329670
PomBase	SPAC29A4.10	Schizosaccharomyces_pombe	coding	BAA87203	CU329670
PomBase	SPAC29A4.10.1	Schizosaccharomyces_pombe	coding	BAA87203	CU329670
PomBase	SPAC29A4.11	Schizosaccharomyces_pombe	coding	BAA87191	CU329670
PomBase	SPAC29A4.11.1	Schizosaccharomyces_pombe	coding	BAA87191	CU329670
PomBase	SPAC29A4.12c	Schizosaccharomyces_pombe	coding	CAB10139	CU329670
PomBase	SPAC29A4.12c.1	Schizosaccharomyces_pombe	coding	CAB10139	CU329670
PomBase	SPAC29A4.13	Schizosaccharomyces_pombe	coding	CAB10140	CU329670
PomBase	SPAC29A4.13.1	Schizosaccharomyces_pombe	coding	CAB10140	CU329670
PomBase	SPAC29A4.14c	Schizosaccharomyces_pombe	coding	CAB10141	CU329670
PomBase	SPAC29A4.14c.1	Schizosaccharomyces_pombe	coding	CAB10141	CU329670
PomBase	SPAC29A4.15	Schizosaccharomyces_pombe	coding	CAB10149	CU329670
PomBase	SPAC29A4.15.1	Schizosaccharomyces_pombe	coding	CAB10149	CU329670
PomBase	SPAC29A4.16	Schizosaccharomyces_pombe	coding	CAB10142	CU329670
PomBase	SPAC29A4.16.1	Schizosaccharomyces_pombe	coding	CAB10142	CU329670
PomBase	SPAC29A4.17c	Schizosaccharomyces_pombe	coding	CAB10143	CU329670
PomBase	SPAC29A4.17c.1	Schizosaccharomyces_pombe	coding	CAB10143	CU329670
PomBase	SPAC29A4.18	Schizosaccharomyces_pombe	coding	CAB10144	CU329670
PomBase	SPAC29A4.18.1	Schizosaccharomyces_pombe	coding	CAB10144	CU329670
PomBase	SPAC29A4.19c	Schizosaccharomyces_pombe	coding	CAB10145	CU329670
PomBase	SPAC29A4.19c.1	Schizosaccharomyces_pombe	coding	CAB10145	CU329670
PomBase	SPAC29A4.20	Schizosaccharomyces_pombe	coding	CAB10146	CU329670
PomBase	SPAC29A4.20.1	Schizosaccharomyces_pombe	coding	CAB10146	CU329670
PomBase	SPAC29A4.22	Schizosaccharomyces_pombe	coding	CCD31343	CU329670
PomBase	SPAC29A4.22.1	Schizosaccharomyces_pombe	coding	CCD31343	CU329670
PomBase	SPAC29B12.01	Schizosaccharomyces_pombe	coding	CAB16246	CU329670
PomBase	SPAC29B12.01.1	Schizosaccharomyces_pombe	coding	CAB16246	CU329670
PomBase	SPAC29B12.02c	Schizosaccharomyces_pombe	coding	CAB16247	CU329670
PomBase	SPAC29B12.02c.1	Schizosaccharomyces_pombe	coding	CAB16247	CU329670
PomBase	SPAC29B12.03	Schizosaccharomyces_pombe	coding	CAB16248	CU329670
PomBase	SPAC29B12.03.1	Schizosaccharomyces_pombe	coding	CAB16248	CU329670
PomBase	SPAC29B12.04	Schizosaccharomyces_pombe	coding	CAB16249	CU329670
PomBase	SPAC29B12.04.1	Schizosaccharomyces_pombe	coding	CAB16249	CU329670
PomBase	SPAC29B12.05c	Schizosaccharomyces_pombe	coding	CAB16250	CU329670
PomBase	SPAC29B12.05c.1	Schizosaccharomyces_pombe	coding	CAB16250	CU329670
PomBase	SPAC29B12.06c	Schizosaccharomyces_pombe	coding	CAB16251	CU329670
PomBase	SPAC29B12.06c.1	Schizosaccharomyces_pombe	coding	CAB16251	CU329670
PomBase	SPAC29B12.07	Schizosaccharomyces_pombe	coding	CAB16252	CU329670
PomBase	SPAC29B12.07.1	Schizosaccharomyces_pombe	coding	CAB16252	CU329670
PomBase	SPAC29B12.08	Schizosaccharomyces_pombe	coding	CAB16253	CU329670
PomBase	SPAC29B12.08.1	Schizosaccharomyces_pombe	coding	CAB16253	CU329670
PomBase	SPAC29B12.10c	Schizosaccharomyces_pombe	coding	CAB16254	CU329670
PomBase	SPAC29B12.10c.1	Schizosaccharomyces_pombe	coding	CAB16254	CU329670
PomBase	SPAC29B12.11c	Schizosaccharomyces_pombe	coding	CAB16255	CU329670
PomBase	SPAC29B12.11c.1	Schizosaccharomyces_pombe	coding	CAB16255	CU329670
PomBase	SPAC29B12.12	Schizosaccharomyces_pombe	coding	CAB16256	CU329670
PomBase	SPAC29B12.12.1	Schizosaccharomyces_pombe	coding	CAB16256	CU329670
PomBase	SPAC29B12.13	Schizosaccharomyces_pombe	coding	CAB16257	CU329670
PomBase	SPAC29B12.13.1	Schizosaccharomyces_pombe	coding	CAB16257	CU329670
PomBase	SPAC29B12.14c	Schizosaccharomyces_pombe	coding	CAB16258	CU329670
PomBase	SPAC29B12.14c.1	Schizosaccharomyces_pombe	coding	CAB16258	CU329670
PomBase	SPAC29E6.01	Schizosaccharomyces_pombe	coding	CAA91423	CU329670
PomBase	SPAC29E6.01.1	Schizosaccharomyces_pombe	coding	CAA91423	CU329670
PomBase	SPAC29E6.02	Schizosaccharomyces_pombe	coding	CAB66465	CU329670
PomBase	SPAC29E6.02.1	Schizosaccharomyces_pombe	coding	CAB66465	CU329670
PomBase	SPAC29E6.03c	Schizosaccharomyces_pombe	coding	CAB66466	CU329670
PomBase	SPAC29E6.03c.1	Schizosaccharomyces_pombe	coding	CAB66466	CU329670
PomBase	SPAC29E6.04	Schizosaccharomyces_pombe	sequence	CU329670	
PomBase	SPAC29E6.04.1	Schizosaccharomyces_pombe	sequence	CU329670	
PomBase	SPAC29E6.05c	Schizosaccharomyces_pombe	coding	CAB66468	CU329670
PomBase	SPAC29E6.05c.1	Schizosaccharomyces_pombe	coding	CAB66468	CU329670
PomBase	SPAC29E6.06c	Schizosaccharomyces_pombe	coding	CAB66469	CU329670
PomBase	SPAC29E6.06c.1	Schizosaccharomyces_pombe	coding	CAB66469	CU329670
PomBase	SPAC29E6.07	Schizosaccharomyces_pombe	coding	CAB66470	CU329670
PomBase	SPAC29E6.07.1	Schizosaccharomyces_pombe	coding	CAB66470	CU329670
PomBase	SPAC29E6.08	Schizosaccharomyces_pombe	coding	CAB66471	CU329670
PomBase	SPAC29E6.08.1	Schizosaccharomyces_pombe	coding	CAB66471	CU329670
PomBase	SPAC29E6.09	Schizosaccharomyces_pombe	coding	CAB66472	CU329670
PomBase	SPAC29E6.09.1	Schizosaccharomyces_pombe	coding	CAB66472	CU329670
PomBase	SPAC29E6.10c	Schizosaccharomyces_pombe	coding	CAB66473	CU329670
PomBase	SPAC29E6.10c.1	Schizosaccharomyces_pombe	coding	CAB66473	CU329670
PomBase	SPAC2C4.03c	Schizosaccharomyces_pombe	coding	CAB16363	CU329670
PomBase	SPAC2C4.03c.1	Schizosaccharomyces_pombe	coding	CAB16363	CU329670
PomBase	SPAC2C4.04c	Schizosaccharomyces_pombe	coding	CAB16364	CU329670
PomBase	SPAC2C4.04c.1	Schizosaccharomyces_pombe	coding	CAB16364	CU329670
PomBase	SPAC2C4.05	Schizosaccharomyces_pombe	coding	BAA87145	CU329670
PomBase	SPAC2C4.05.1	Schizosaccharomyces_pombe	coding	BAA87145	CU329670
PomBase	SPAC2C4.06c	Schizosaccharomyces_pombe	coding	CAB16366	CU329670
PomBase	SPAC2C4.06c.1	Schizosaccharomyces_pombe	coding	CAB16366	CU329670
PomBase	SPAC2C4.07c	Schizosaccharomyces_pombe	coding	BAA87129	CU329670
PomBase	SPAC2C4.07c.1	Schizosaccharomyces_pombe	coding	BAA87129	CU329670
PomBase	SPAC2C4.08	Schizosaccharomyces_pombe	coding	CAB16368	CU329670
PomBase	SPAC2C4.08.1	Schizosaccharomyces_pombe	coding	CAB16368	CU329670
PomBase	SPAC2C4.09	Schizosaccharomyces_pombe	coding	CAB16369	CU329670
PomBase	SPAC2C4.09.1	Schizosaccharomyces_pombe	coding	CAB16369	CU329670
PomBase	SPAC2C4.10c	Schizosaccharomyces_pombe	coding	CAB16370	CU329670
PomBase	SPAC2C4.10c.1	Schizosaccharomyces_pombe	coding	CAB16370	CU329670
PomBase	SPAC2C4.11c	Schizosaccharomyces_pombe	coding	CAB16371	CU329670
PomBase	SPAC2C4.11c.1	Schizosaccharomyces_pombe	coding	CAB16371	CU329670
PomBase	SPAC2C4.12c	Schizosaccharomyces_pombe	coding	CAB16372	CU329670
PomBase	SPAC2C4.12c.1	Schizosaccharomyces_pombe	coding	CAB16372	CU329670
PomBase	SPAC2C4.13	Schizosaccharomyces_pombe	coding	CAB16373	CU329670
