Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
TAIR	1501129729	AT2G36307	sequence	CP002685	
TAIR	1501129731	AT2G36792	sequence	CP002685	
TAIR	1501129732	AT2G37555	sequence	CP002685	
TAIR	1501129735	AT2G38325	sequence	CP002685	
TAIR	1501129737	AT2G39885	sequence	CP002685	
TAIR	1501129738	AT2G40008	sequence	CP002685	
TAIR	1501129739	AT2G40805	sequence	CP002685	
TAIR	1501129740	AT2G41178	sequence	CP002685	
TAIR	1501129741	AT2G41312	sequence	CP002685	
TAIR	1501129744	AT2G42247	sequence	CP002685	
TAIR	1501129745	AT2G42365	sequence	CP002685	
TAIR	1501129746	AT2G42388	sequence	CP002685	
TAIR	1501129747	AT2G42485	sequence	CP002685	
TAIR	1501129748	AT2G42835	sequence	CP002685	
TAIR	1501129751	AT2G44255	sequence	CP002685	
TAIR	1501129753	AT2G44798	sequence	CP002685	
TAIR	1501129754	AT2G45245	sequence	CP002685	
TAIR	1501129755	AT2G45315	sequence	CP002685	
TAIR	1501129757	AT2G46255	sequence	CP002685	
TAIR	1501129758	AT2G47015	sequence	CP002685	
TAIR	1501129759	AT2G47275	sequence	CP002685	
TAIR	1501129760	AT2G47895	sequence	CP002685	
TAIR	1501129761	AT3G01202	sequence	CP002686	
TAIR	1501129772	AT3G03702	sequence	CP002686	
TAIR	1501129773	AT3G04485	sequence	CP002686	
TAIR	1501129775	AT3G04765	sequence	CP002686	
TAIR	1501129776	AT3G05152	sequence	CP002686	
TAIR	1501129777	AT3G06125	sequence	CP002686	
TAIR	1501129780	AT3G07215	sequence	CP002686	
TAIR	1501129782	AT3G11435	sequence	CP002686	
TAIR	1501129785	AT3G12502	sequence	CP002686	
TAIR	1501129786	AT3G12965	sequence	CP002686	
TAIR	1501129792	AT3G14185	sequence	CP002686	
TAIR	1501129794	AT3G14385	sequence	CP002686	
TAIR	1501129798	AT3G18362	sequence	CP002686	
TAIR	1501129803	AT3G18895	sequence	CP002686	
TAIR	1501129807	AT3G20978	sequence	CP002686	
TAIR	1501129810	AT3G21755	sequence	CP002686	
TAIR	1501129818	AT3G24518	sequence	CP002686	
TAIR	1501129819	AT3G26612	sequence	CP002686	
TAIR	1501129821	AT3G26812	sequence	CP002686	
TAIR	1501129822	AT3G26813	sequence	CP002686	
TAIR	1501129823	AT3G26815	sequence	CP002686	
TAIR	1501129824	AT3G26816	sequence	CP002686	
TAIR	1501129825	AT3G26818	sequence	CP002686	
TAIR	1501129826	AT3G26819	sequence	CP002686	
TAIR	1501129829	AT3G27884	sequence	CP002686	
TAIR	1501129833	AT3G29644	sequence	CP002686	
TAIR	1501129852	AT3G44765	sequence	CP002686	
TAIR	1501129859	AT3G45638	sequence	CP002686	
TAIR	1501129861	AT3G46658	sequence	CP002686	
TAIR	1501129862	AT3G46668	sequence	CP002686	
TAIR	1501129863	AT3G48115	sequence	CP002686	
TAIR	1501129868	AT3G51075	sequence	CP002686	
TAIR	1501129870	AT3G52072	sequence	CP002686	
TAIR	1501129871	AT3G52535	sequence	CP002686	
TAIR	1501129872	AT3G52605	sequence	CP002686	
TAIR	1501129873	AT3G52748	sequence	CP002686	
TAIR	1501129876	AT3G54625	sequence	CP002686	
TAIR	1501129878	AT3G55512	sequence	CP002686	
TAIR	1501129881	AT3G55734	sequence	CP002686	
TAIR	1501129882	AT3G58795	sequence	CP002686	
TAIR	1501129885	AT3G59695	sequence	CP002686	
TAIR	1501129886	AT3G59765	sequence	CP002686	
TAIR	1501129889	AT3G60972	sequence	CP002686	
TAIR	1501129891	AT3G61118	sequence	CP002686	
TAIR	1501129892	AT3G61198	sequence	CP002686	
TAIR	1501129896	AT3G63445	sequence	CP002686	
TAIR	1501129898	AT4G00975	sequence	CP002687	
TAIR	1501129900	AT4G01533	sequence	CP002687	
TAIR	1501129901	AT4G01593	sequence	CP002687	
TAIR	1501129902	AT4G02005	sequence	CP002687	
TAIR	1501129903	AT4G03038	sequence	CP002687	
TAIR	1501129905	AT4G03438	sequence	CP002687	
TAIR	1501129906	AT4G03445	sequence	CP002687	
TAIR	1501129907	AT4G03455	sequence	CP002687	
TAIR	1501129909	AT4G03811	sequence	CP002687	
TAIR	1501129910	AT4G03935	sequence	CP002687	
TAIR	1501129911	AT4G04223	sequence	CP002687	
TAIR	1501129912	AT4G04315	sequence	CP002687	
TAIR	1501129913	AT4G05105	sequence	CP002687	
TAIR	1501129914	AT4G05508	sequence	CP002687	
TAIR	1501129915	AT4G06701	sequence	CP002687	
TAIR	1501129916	AT4G08035	sequence	CP002687	
TAIR	1501129917	AT4G08116	sequence	CP002687	
TAIR	1501129925	AT4G12917	sequence	CP002687	
TAIR	1501129928	AT4G13495	sequence	CP002687	
TAIR	1501129929	AT4G13505	sequence	CP002687	
TAIR	1501129930	AT4G13555	sequence	CP002687	
TAIR	1501129936	AT4G17098	sequence	CP002687	
TAIR	1501129938	AT4G20362	sequence	CP002687	
TAIR	1501129941	AT4G21595	sequence	CP002687	
TAIR	1501129943	AT4G22233	sequence	CP002687	
TAIR	1501129949	AT4G23205	sequence	CP002687	
TAIR	1501129950	AT4G24415	sequence	CP002687	
TAIR	1501129953	AT4G26095	sequence	CP002687	
TAIR	1501129954	AT4G26255	sequence	CP002687	
TAIR	1501129956	AT4G26488	sequence	CP002687	
TAIR	1501129957	AT4G26795	sequence	CP002687	
TAIR	1501129963	AT4G30975	sequence	CP002687	
TAIR	1501129964	AT4G31398	sequence	CP002687	
TAIR	1501129967	AT4G32445	sequence	CP002687	
TAIR	1501129973	AT4G36052	sequence	CP002687	
TAIR	1501129974	AT4G36648	sequence	CP002687	
TAIR	1501129976	AT4G37225	sequence	CP002687	
TAIR	1501129977	AT4G37432	sequence	CP002687	
TAIR	1501129979	AT4G37895	sequence	CP002687	
TAIR	1501129980	AT4G38545	sequence	CP002687	
TAIR	1501129981	AT4G40085	sequence	CP002687	
TAIR	1501129982	AT5G01175	sequence	CP002688	
TAIR	1501129983	AT5G01215	sequence	CP002688	
TAIR	1501129985	AT5G01595	sequence	CP002688	
TAIR	1501129987	AT5G03668	sequence	CP002688	
TAIR	1501129990	AT5G05435	sequence	CP002688	
TAIR	1501129992	AT5G06865	sequence	CP002688	
TAIR	1501129997	AT5G10278	sequence	CP002688	
TAIR	1501129999	AT5G14545	sequence	CP002688	
TAIR	1501130000	AT5G14565	sequence	CP002688	
TAIR	1501130004	AT5G16235	sequence	CP002688	
TAIR	1501130006	AT5G18255	sequence	CP002688	
TAIR	1501130007	AT5G20225	sequence	CP002688	
TAIR	1501130009	AT5G23155	sequence	CP002688	
TAIR	1501130010	AT5G24205	sequence	CP002688	
TAIR	1501130011	AT5G24206	sequence	CP002688	
TAIR	1501130014	AT5G24735	sequence	CP002688	
TAIR	1501130015	AT5G24825	sequence	CP002688	
TAIR	1501130020	AT5G28262	sequence	CP002688	
TAIR	1501130022	AT5G28824	sequence	CP002688	
TAIR	1501130025	AT5G34871	sequence	CP002688	
TAIR	1501130031	AT5G35407	sequence	CP002688	
TAIR	1501130033	AT5G36002	sequence	CP002688	
TAIR	1501130070	AT5G37485	sequence	CP002688	
TAIR	1501130071	AT5G38005	sequence	CP002688	
TAIR	1501130074	AT5G39635	sequence	CP002688	
TAIR	1501130076	AT5G40348	sequence	CP002688	
TAIR	1501130077	AT5G41612	sequence	CP002688	
TAIR	1501130080	AT5G43403	sequence	CP002688	
TAIR	1501130081	AT5G43725	sequence	CP002688	
TAIR	1501130085	AT5G44562	sequence	CP002688	
TAIR	1501130091	AT5G49152	sequence	CP002688	
TAIR	1501130093	AT5G50717	sequence	CP002688	
TAIR	1501130097	AT5G55835	sequence	CP002688	
TAIR	1501130102	AT5G58465	sequence	CP002688	
TAIR	1501130103	AT5G59505	sequence	CP002688	
TAIR	1501130104	AT5G59732	sequence	CP002688	
TAIR	1501130105	AT5G60022	sequence	CP002688	
TAIR	1501130106	AT5G60408	sequence	CP002688	
TAIR	1501130111	AT5G62162	sequence	CP002688	
TAIR	1501130112	AT5G62848	sequence	CP002688	
TAIR	1501130117	AT5G63195	sequence	CP002688	
TAIR	1501130119	AT5G64572	sequence	CP002688	
TAIR	1501130121	AT5G65575	sequence	CP002688	
TAIR	1501130123	AT5G67488	sequence	CP002688	
TAIR	1501130138	AT1G01046	sequence	CP002684	
TAIR	1501130149	AT1G04425	sequence	CP002684	
TAIR	1501130157	AT1G07051	sequence	CP002684	
TAIR	1501130158	AT1G07119	sequence	CP002684	
TAIR	1501130165	AT1G09421	sequence	CP002684	
TAIR	1501130169	AT1G10682	sequence	CP002684	
TAIR	1501130171	AT1G11175	sequence	CP002684	
TAIR	1501130177	AT1G12294	sequence	CP002684	
TAIR	1501130183	AT1G14071	sequence	CP002684	
TAIR	1501130192	AT1G16489	sequence	CP002684	
TAIR	1501130196	AT1G17255	sequence	CP002684	
TAIR	1501130198	AT1G18382	sequence	CP002684	
TAIR	1501130202	AT1G18879	sequence	CP002684	
TAIR	1501130204	AT1G19464	sequence	CP002684	
TAIR	1501130205	AT1G19968	sequence	CP002684	
TAIR	1501130212	AT1G21202	sequence	CP002684	
TAIR	1501130220	AT1G22403	sequence	CP002684	
TAIR	1501130227	AT1G24068	sequence	CP002684	
TAIR	1501130242	AT1G25175	sequence	CP002684	
TAIR	1501130256	AT1G27921	sequence	CP002684	
TAIR	1501130270	AT1G31485	sequence	CP002684	
TAIR	1501130272	AT1G31935	sequence	CP002684	
TAIR	1501130274	AT1G32172	sequence	CP002684	
TAIR	1501130276	AT1G32713	sequence	CP002684	
TAIR	1501130277	AT1G32992	sequence	CP002684	
TAIR	1501130289	AT1G35501	sequence	CP002684	
TAIR	1501130290	AT1G35545	sequence	CP002684	
TAIR	1501130294	AT1G36992	sequence	CP002684	
TAIR	1501130306	AT1G46554	sequence	CP002684	
TAIR	1501130330	AT1G53801	sequence	CP002684	
TAIR	1501130337	AT1G55591	sequence	CP002684	
TAIR	1501130344	AT1G60072	sequence	CP002684	
TAIR	1501130345	AT1G60073	sequence	CP002684	
TAIR	1501130349	AT1G61224	sequence	CP002684	
TAIR	1501130350	AT1G61226	sequence	CP002684	
TAIR	1501130355	AT1G61732	sequence	CP002684	
TAIR	1501130368	AT1G64563	sequence	CP002684	
TAIR	1501130369	AT1G64618	sequence	CP002684	
TAIR	1501130379	AT1G66173	sequence	CP002684	
TAIR	1501130384	AT1G67105	sequence	CP002684	
TAIR	1501130385	AT1G67238	sequence	CP002684	
TAIR	1501130386	AT1G67328	sequence	CP002684	
TAIR	1501130387	AT1G67481	sequence	CP002684	
TAIR	1501130388	AT1G67792	sequence	CP002684	
TAIR	1501130393	AT1G69252	sequence	CP002684	
TAIR	1501130394	AT1G69572	sequence	CP002684	
TAIR	1501130395	AT1G70185	sequence	CP002684	
TAIR	1501130397	AT1G70581	sequence	CP002684	
TAIR	1501130398	AT1G70645	sequence	CP002684	
TAIR	1501130402	AT1G71002	sequence	CP002684	
TAIR	1501130403	AT1G71528	sequence	CP002684	
TAIR	1501130414	AT1G75891	sequence	CP002684	
TAIR	1501130415	AT1G76062	sequence	CP002684	
TAIR	1501130417	AT1G76878	sequence	CP002684	
TAIR	1501130418	AT1G76892	sequence	CP002684	
TAIR	1501130421	AT1G77138	sequence	CP002684	
TAIR	1501130425	AT1G77992	sequence	CP002684	
TAIR	1501130427	AT1G78206	sequence	CP002684	
TAIR	1501130428	AT1G78478	sequence	CP002684	
TAIR	1501130431	AT1G79529	sequence	CP002684	
TAIR	1501130445	AT2G02741	sequence	CP002685	
TAIR	1501130456	AT2G06002	sequence	CP002685	
TAIR	1501130458	AT2G06562	sequence	CP002685	
TAIR	1501130460	AT2G07042	sequence	CP002685	
TAIR	1501130461	AT2G07213	sequence	CP002685	
TAIR	1501130475	AT2G10537	sequence	CP002685	
TAIR	1501130478	AT2G10921	sequence	CP002685	
TAIR	1501130486	AT2G11852	sequence	CP002685	
TAIR	1501130501	AT2G14115	sequence	CP002685	
TAIR	1501130508	AT2G15128	sequence	CP002685	
TAIR	1501130510	AT2G15555	sequence	CP002685	
TAIR	1501130519	AT2G18735	sequence	CP002685	
TAIR	1501130520	AT2G18917	sequence	CP002685	
TAIR	1501130524	AT2G19796	sequence	CP002685	
TAIR	1501130536	AT2G22496	sequence	CP002685	
TAIR	1501130538	AT2G22821	sequence	CP002685	
TAIR	1501130547	AT2G23347	sequence	CP002685	
TAIR	1501130548	AT2G23672	sequence	CP002685	
TAIR	1501130551	AT2G24103	sequence	CP002685	
TAIR	1501130558	AT2G25011	sequence	CP002685	
TAIR	1501130560	AT2G25171	sequence	CP002685	
TAIR	1501130564	AT2G26211	sequence	CP002685	
TAIR	1501130566	AT2G26355	sequence	CP002685	
TAIR	1501130569	AT2G26882	sequence	CP002685	
TAIR	1501130585	AT2G30984	sequence	CP002685	
TAIR	1501130593	AT2G32179	sequence	CP002685	
TAIR	1501130594	AT2G32315	sequence	CP002685	
TAIR	1501130597	AT2G33051	sequence	CP002685	
TAIR	1501130636	AT2G41616	sequence	CP002685	
TAIR	1501130640	AT2G43375	sequence	CP002685	
TAIR	1501130647	AT2G45023	sequence	CP002685	
TAIR	1501130652	AT2G45685	sequence	CP002685	
TAIR	1501130653	AT2G46192	sequence	CP002685	
TAIR	1501130656	AT2G46572	sequence	CP002685	
TAIR	1501130661	AT3G01142	sequence	CP002686	
TAIR	1501130688	AT3G05905	sequence	CP002686	
TAIR	1501130693	AT3G06962	sequence	CP002686	
TAIR	1501130714	AT3G13061	sequence	CP002686	
TAIR	1501130716	AT3G13277	sequence	CP002686	
TAIR	1501130719	AT3G13724	sequence	CP002686	
TAIR	1501130744	AT3G18827	sequence	CP002686	
TAIR	1501130745	AT3G19002	sequence	CP002686	
TAIR	1501130755	AT3G21781	sequence	CP002686	
TAIR	1501130757	AT3G22072	sequence	CP002686	
TAIR	1501130758	AT3G22121	sequence	CP002686	
TAIR	1501130768	AT3G23326	sequence	CP002686	
TAIR	1501130771	AT3G24332	sequence	CP002686	
TAIR	1501130785	AT3G25795	sequence	CP002686	
TAIR	1501130830	AT3G41761	sequence	CP002686	
TAIR	1501130851	AT3G44444	sequence	CP002686	
TAIR	1501130856	AT3G44798	sequence	CP002686	
TAIR	1501130868	AT3G48057	sequence	CP002686	
TAIR	1501130871	AT3G48201	sequence	CP002686	
TAIR	1501130882	AT3G49668	sequence	CP002686	
TAIR	1501130897	AT3G51238	sequence	CP002686	
TAIR	1501130906	AT3G52742	sequence	CP002686	
TAIR	1501130908	AT3G53015	sequence	CP002686	
TAIR	1501130909	AT3G53016	sequence	CP002686	
TAIR	1501130926	AT3G56408	sequence	CP002686	
TAIR	1501130930	AT3G57157	sequence	CP002686	
TAIR	1501130936	AT3G59884	sequence	CP002686	
TAIR	1501130937	AT3G60176	sequence	CP002686	
TAIR	1501130985	AT4G03039	sequence	CP002687	
TAIR	1501130990	AT4G04077	sequence	CP002687	
TAIR	1501130992	AT4G04221	sequence	CP002687	
TAIR	1501131026	AT4G10345	sequence	CP002687	
TAIR	1501131027	AT4G10507	sequence	CP002687	
TAIR	1501131038	AT4G13493	sequence	CP002687	
TAIR	1501131039	AT4G13494	sequence	CP002687	
TAIR	1501131040	AT4G13554	sequence	CP002687	
TAIR	1501131041	AT4G13564	sequence	CP002687	
TAIR	1501131050	AT4G14504	sequence	CP002687	
TAIR	1501131051	AT4G14548	sequence	CP002687	
TAIR	1501131053	AT4G14811	sequence	CP002687	
TAIR	1501131055	AT4G15242	sequence	CP002687	
TAIR	1501131058	AT4G16355	sequence	CP002687	
TAIR	1501131063	AT4G16892	sequence	CP002687	
TAIR	1501131084	AT4G21362	sequence	CP002687	
TAIR	1501131094	AT4G23375	sequence	CP002687	
TAIR	1501131095	AT4G23387	sequence	CP002687	
TAIR	1501131107	AT4G25719	sequence	CP002687	
TAIR	1501131108	AT4G25885	sequence	CP002687	
TAIR	1501131114	AT4G27765	sequence	CP002687	
TAIR	1501131123	AT4G30872	sequence	CP002687	
TAIR	1501131127	AT4G31248	sequence	CP002687	
TAIR	1501131131	AT4G31408	sequence	CP002687	
TAIR	1501131139	AT4G34071	sequence	CP002687	
TAIR	1501131142	AT4G34332	sequence	CP002687	
TAIR	1501131160	AT4G38215	sequence	CP002687	
TAIR	1501131165	AT4G39404	sequence	CP002687	
TAIR	1501131168	AT4G40065	sequence	CP002687	
TAIR	1501131170	AT5G01732	sequence	CP002688	
TAIR	1501131176	AT5G03285	sequence	CP002688	
TAIR	1501131178	AT5G03552	sequence	CP002688	
TAIR	1501131190	AT5G07322	sequence	CP002688	
TAIR	1501131196	AT5G09443	sequence	CP002688	
TAIR	1501131216	AT5G13887	sequence	CP002688	
TAIR	1501131225	AT5G15833	sequence	CP002688	
TAIR	1501131226	AT5G15845	sequence	CP002688	
TAIR	1501131239	AT5G18245	sequence	CP002688	
TAIR	1501131245	AT5G19221	sequence	CP002688	
TAIR	1501131253	AT5G22788	sequence	CP002688	
TAIR	1501131266	AT5G26038	sequence	CP002688	
TAIR	1501131268	AT5G26146	sequence	CP002688	
TAIR	1501131295	AT5G33439	sequence	CP002688	
TAIR	1501131317	AT5G39693	sequence	CP002688	
TAIR	1501131318	AT5G40275	sequence	CP002688	
TAIR	1501131319	AT5G40316	sequence	CP002688	
TAIR	1501131321	AT5G40384	sequence	CP002688	
TAIR	1501131359	AT5G48775	sequence	CP002688	
TAIR	1501131360	AT5G49138	sequence	CP002688	
TAIR	1501131363	AT5G49615	sequence	CP002688	
TAIR	1501131374	AT5G52797	sequence	CP002688	
TAIR	1501131376	AT5G53048	sequence	CP002688	
TAIR	1501131385	AT5G54569	sequence	CP002688	
TAIR	1501131396	AT5G59662	sequence	CP002688	
TAIR	1501131421	AT5G66558	sequence	CP002688	
TAIR	1501132936	AT1G34392	sequence	CP002684	
TAIR	1501132951	AT1G48698	sequence	CP002684	
TAIR	1501132961	AT1G57835	sequence	CP002684	
TAIR	1501132962	AT1G58808	sequence	CP002684	
TAIR	1501132964	AT1G64572	sequence	CP002684	
TAIR	1501132967	AT1G68872	sequence	CP002684	
TAIR	1501132970	AT1G70518	sequence	CP002684	
TAIR	1501132971	AT1G71828	sequence	CP002684	
TAIR	1501132973	AT1G74545	sequence	CP002684	
TAIR	1501132984	AT2G04852	sequence	CP002685	
TAIR	1501132987	AT2G05518	sequence	CP002685	
TAIR	1501133018	AT2G15292	sequence	CP002685	
TAIR	1501133028	AT2G24735	sequence	CP002685	
TAIR	1501133040	AT2G42425	sequence	CP002685	
TAIR	1501133045	AT2G44995	sequence	CP002685	
TAIR	1501133047	AT3G05932	sequence	CP002686	
TAIR	1501133052	AT3G15536	sequence	CP002686	
TAIR	1501133080	AT3G46614	sequence	CP002686	
TAIR	1501133088	AT3G53365	sequence	CP002686	
TAIR	1501133090	AT3G54366	sequence	CP002686	
TAIR	1501133093	AT3G60238	sequence	CP002686	
TAIR	1501165912	AT1G03545	sequence	CP002684	
TAIR	1501165913	AT1G05562	sequence	CP002684	
TAIR	1501165915	AT1G06002	sequence	CP002684	
TAIR	1501165916	AT1G07128	sequence	CP002684	
TAIR	1501165917	AT1G08592	sequence	CP002684	
TAIR	1501165921	AT1G15002	sequence	CP002684	
TAIR	1501165922	AT1G16635	sequence	CP002684	
TAIR	1501165923	AT1G17232	sequence	CP002684	
TAIR	1501165924	AT1G18745	sequence	CP002684	
TAIR	1501165926	AT1G20691	sequence	CP002684	
TAIR	1501165928	AT1G21529	sequence	CP002684	
TAIR	1501165929	AT1G23052	sequence	CP002684	
TAIR	1501165938	AT1G44125	sequence	CP002684	
TAIR	1501165941	AT1G49832	sequence	CP002684	
TAIR	1501165942	AT1G50659	sequence	CP002684	
TAIR	1501165952	AT1G72852	sequence	CP002684	
TAIR	1501165953	AT1G74205	sequence	CP002684	
TAIR	1501165955	AT1G78865	sequence	CP002684	
TAIR	1501165956	AT2G01422	sequence	CP002685	
TAIR	1501165959	AT2G05812	sequence	CP002685	
TAIR	1501165960	AT2G05914	sequence	CP002685	
TAIR	1501165962	AT2G14878	sequence	CP002685	
TAIR	1501165963	AT2G19572	sequence	CP002685	
TAIR	1501165964	AT2G22482	sequence	CP002685	
TAIR	1501165970	AT2G30945	sequence	CP002685	
TAIR	1501165971	AT2G31902	sequence	CP002685	
TAIR	1501165972	AT2G35859	sequence	CP002685	
TAIR	1501165973	AT2G37362	sequence	CP002685	
TAIR	1501165979	AT3G02832	sequence	CP002686	
TAIR	1501165980	AT3G09285	sequence	CP002686	
TAIR	1501165981	AT3G11415	sequence	CP002686	
TAIR	1501165986	AT3G55485	sequence	CP002686	
TAIR	1501165987	AT3G57965	sequence	CP002686	
TAIR	1501165988	AT3G59068	sequence	CP002686	
TAIR	1501165992	AT4G09432	sequence	CP002687	
TAIR	1501165993	AT4G13918	sequence	CP002687	
TAIR	1501165995	AT4G16748	sequence	CP002687	
TAIR	1501166002	AT4G26542	sequence	CP002687	
TAIR	1501166003	AT4G26582	sequence	CP002687	
TAIR	1501166004	AT4G27852	sequence	CP002687	
TAIR	1501166005	AT4G28162	sequence	CP002687	
TAIR	1501166006	AT4G28652	sequence	CP002687	
TAIR	1501166008	AT4G36032	sequence	CP002687	
TAIR	1501166009	AT4G36808	sequence	CP002687	
TAIR	1501166010	AT4G37553	sequence	CP002687	
TAIR	1501166011	AT4G38552	sequence	CP002687	
TAIR	1501166012	AT4G38932	sequence	CP002687	
TAIR	1501166013	AT4G39838	sequence	CP002687	
TAIR	1501166015	AT5G01542	sequence	CP002688	
TAIR	1501166016	AT5G02035	sequence	CP002688	
TAIR	1501166017	AT5G06165	sequence	CP002688	
TAIR	1501166018	AT5G07152	sequence	CP002688	
TAIR	1501166021	AT5G15022	sequence	CP002688	
TAIR	1501166024	AT5G33399	sequence	CP002688	
TAIR	1501166025	AT5G38212	sequence	CP002688	
TAIR	1501166026	AT5G42092	sequence	CP002688	
TAIR	1501166027	AT5G44569	sequence	CP002688	
TAIR	1501166028	AT5G45472	sequence	CP002688	
TAIR	1501166029	AT5G45475	sequence	CP002688	
TAIR	1501166030	AT5G48412	sequence	CP002688	
TAIR	228259	AT1G75740	sequence	CP002684	
TAIR	228260	AT1G75650	sequence	CP002684	
TAIR	228261	AT1G75570	sequence	CP002684	
TAIR	228262	AT1G33370	sequence	CP002684	
TAIR	228267	AT1G07100	sequence	CP002684	
TAIR	228271	AT1G17670	sequence	CP002684	
TAIR	228272	AT1G17570	sequence	CP002684	
TAIR	228273	AT1G17660	sequence	CP002684	
TAIR	228276	AT1G12015	sequence	CP002684	
TAIR	228278	AT1G06480	sequence	CP002684	
TAIR	228279	AT1G06610	sequence	CP002684	
TAIR	228283	AT1G53220	sequence	CP002684	
TAIR	228284	AT1G53410	sequence	CP002684	
TAIR	228285	AT1G49460	sequence	CP002684	
TAIR	228286	AT1G49280	sequence	CP002684	
TAIR	228290	AT1G52860	sequence	CP002684	
TAIR	228293	AT1G49690	sequence	CP002684	
TAIR	228299	AT1G68860	sequence	CP002684	
TAIR	228300	AT1G68770	sequence	CP002684	
TAIR	228304	AT1G20250	sequence	CP002684	
TAIR	228305	AT1G71700	sequence	CP002684	
TAIR	228310	AT1G18430	sequence	CP002684	
TAIR	228313	AT1G64420	sequence	CP002684	
TAIR	228316	AT1G76330	sequence	CP002684	
TAIR	228317	AT1G13840	sequence	CP002684	
TAIR	228318	AT1G13850	sequence	CP002684	
TAIR	228326	AT1G79980	sequence	CP002684	
TAIR	228329	AT1G19373	sequence	CP002684	
TAIR	228330	AT1G42120	sequence	CP002684	
TAIR	228334	AT1G52350	sequence	CP002684	
TAIR	228335	AT1G04320	sequence	CP002684	
TAIR	228337	AT1G65830	sequence	CP002684	
TAIR	228338	AT1G28890	sequence	CP002684	
TAIR	228339	AT1G28880	sequence	CP002684	
TAIR	228340	AT1G28790	sequence	CP002684	
TAIR	228341	AT1G28870	sequence	CP002684	
TAIR	228342	AT1G28780	sequence	CP002684	
TAIR	228343	AT1G28860	sequence	CP002684	
TAIR	228344	AT1G28770	sequence	CP002684	
TAIR	228345	AT1G28850	sequence	CP002684	
TAIR	228346	AT1G28750	sequence	CP002684	
TAIR	228347	AT1G28840	sequence	CP002684	
TAIR	228348	AT1G28740	sequence	CP002684	
TAIR	228349	AT1G28830	sequence	CP002684	
TAIR	228350	AT1G28730	sequence	CP002684	
TAIR	228351	AT1G28820	sequence	CP002684	
TAIR	228352	AT1G28720	sequence	CP002684	
TAIR	228353	AT1G28810	sequence	CP002684	
TAIR	228354	AT1G28800	sequence	CP002684	
TAIR	228355	AT1G28990	sequence	CP002684	
TAIR	228356	AT1G28980	sequence	CP002684	
TAIR	228357	AT1G28970	sequence	CP002684	
TAIR	228358	AT1G28950	sequence	CP002684	
TAIR	228359	AT1G28940	sequence	CP002684	
TAIR	228360	AT1G28930	sequence	CP002684	
TAIR	228361	AT1G28920	sequence	CP002684	
TAIR	228362	AT1G28910	sequence	CP002684	
TAIR	228363	AT1G28900	sequence	CP002684	
TAIR	228365	AT1G74570	sequence	CP002684	
TAIR	228366	AT1G74610	sequence	CP002684	
TAIR	228367	AT1G74456	sequence	CP002684	
TAIR	228368	AT1G74453	sequence	CP002684	
TAIR	228371	AT1G70050	sequence	CP002684	
TAIR	228372	AT1G03570	sequence	CP002684	
TAIR	228373	AT1G03640	sequence	CP002684	
TAIR	228374	AT1G03506	sequence	CP002684	
TAIR	228375	AT1G03502	sequence	CP002684	
TAIR	228376	AT1G03743	sequence	CP002684	
TAIR	228378	AT1G48080	sequence	CP002684	
TAIR	228379	AT1G13720	sequence	CP002684	
TAIR	228383	AT1G03935	sequence	CP002684	
TAIR	228388	AT1G64120	sequence	CP002684	
TAIR	228391	AT1G02760	sequence	CP002684	
TAIR	228393	AT1G07580	sequence	CP002684	
TAIR	228394	AT1G75163	sequence	CP002684	
TAIR	228395	AT1G75166	sequence	CP002684	
TAIR	228396	AT1G77040	sequence	CP002684	
TAIR	228397	AT1G01870	sequence	CP002684	
TAIR	228398	AT1G01890	sequence	CP002684	
TAIR	228399	AT1G60840	sequence	CP002684	
TAIR	228400	AT1G60820	sequence	CP002684	
TAIR	228401	AT1G59880	sequence	CP002684	
TAIR	228404	AT1G69300	sequence	CP002684	
TAIR	228407	AT1G07760	sequence	CP002684	
TAIR	228408	AT1G07702	sequence	CP002684	
TAIR	228409	AT1G63790	sequence	CP002684	
TAIR	228411	AT1G21420	sequence	CP002684	
TAIR	228412	AT1G11640	sequence	CP002684	
TAIR	228413	AT1G56950	sequence	CP002684	
TAIR	228414	AT1G56930	sequence	CP002684	
TAIR	228415	AT1G56920	sequence	CP002684	
TAIR	228416	AT1G56900	sequence	CP002684	
TAIR	228417	AT1G56890	sequence	CP002684	
TAIR	228418	AT1G56870	sequence	CP002684	
TAIR	228419	AT1G56860	sequence	CP002684	
TAIR	228420	AT1G56840	sequence	CP002684	
TAIR	228421	AT1G56830	sequence	CP002684	
TAIR	228422	AT1G56810	sequence	CP002684	
TAIR	228423	AT1G57400	sequence	CP002684	
TAIR	228424	AT1G57380	sequence	CP002684	
TAIR	228425	AT1G57370	sequence	CP002684	
TAIR	228426	AT1G57350	sequence	CP002684	
TAIR	228427	AT1G57340	sequence	CP002684	
TAIR	228428	AT1G57320	sequence	CP002684	
TAIR	228429	AT1G57310	sequence	CP002684	
TAIR	228430	AT1G56800	sequence	CP002684	
TAIR	228431	AT1G57290	sequence	CP002684	
TAIR	228432	AT1G57280	sequence	CP002684	
TAIR	228433	AT1G56780	sequence	CP002684	
TAIR	228434	AT1G57260	sequence	CP002684	
TAIR	228435	AT1G56770	sequence	CP002684	
TAIR	228436	AT1G56750	sequence	CP002684	
TAIR	228437	AT1G56740	sequence	CP002684	
TAIR	228438	AT1G57250	sequence	CP002684	
